StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
7/18/18 10:44,7/18/18 10:58,IP Address,192.241.122.222,100,832,TRUE,7/18/18 10:58,R_2tDogvgXCFlT5AV,NA,NA,NA,NA,30.26780701,-97.74259949,anonymous,EN,5,5,4,75,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Yes,8,Yes,13,Yes,20,Yes,29,Yes,63,No,NA,NA,NA,NA,36,Yes,33,Yes,47,Yes,42,Yes,54,Yes,NA,NA,63,Yes,12,6,5,63,1,1.05,B14,0.12,0.02,0.14,TRUE,11,A357V6IFVMK275,359AP8GAGG1LHGWKON1ZM27GFX7C75,3JJVG1YBECFQ6ROOCWV91IIQSHPB5K,Included,Team,0,5,5,4,3,0.8
7/18/18 10:52,7/18/18 11:00,IP Address,107.77.194.14,100,459,TRUE,7/18/18 11:00,R_2SlDyw6YTrZcFM6,NA,NA,NA,NA,42.4644928,-83.376297,anonymous,EN,4,4,4,20,4,2,4,1,1,1,5,1,2,4,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,49,Yes,NA,NA,45,Yes,64,No,57,Yes,39,Yes,10,8,5,64,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A2LAWUYEMWODHH,302OLP89DZO30IUIVQDJWT96G5DCAW,3HPZF4IVNNB7IKQE1YW1NZM156ECYR,Excluded,Charity,1,2,2,2,5,0.6666666666666666
7/18/18 10:53,7/18/18 11:00,IP Address,47.33.208.206,100,451,TRUE,7/18/18 11:00,R_2zGaOGngIUPZwjj,NA,NA,NA,NA,42.99650574,-84.18740082,anonymous,EN,2,2,3,20,4,1,4,1,2,1,2,1,4,4,1,4,6,Yes,9,Yes,1,Yes,21,Yes,30,Yes,75,Yes,75,Yes,70,Yes,54,Yes,74,Yes,59,Yes,43,Yes,37,Yes,51,Yes,68,Yes,15,11,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A2W8ZODKKQ7RYP,3NBFJK3IOHZ5JY4O7VEKNFEQ3E9OGH,3M0NZ3JDP2GMOPR4IABCN0PTJKCZ5F,Included,Self,0,2,2,3,0,1
7/18/18 10:54,7/18/18 11:00,IP Address,67.223.13.12,100,350,TRUE,7/18/18 11:00,R_2uOKN8meAgYWc5T,NA,NA,NA,NA,36.54060364,-82.17569733,anonymous,EN,1,1,4,33,4,1,4,1,1,1,3,1,3,4,1,4,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,A1L6PGLE7CIS12,3M67TQBQQH512KNFJ63SU38YAKA9AC,3VD82FOHKR6VO6MCVBN3L8OZRWAOCN,Included,Team,0,1,1,4,12,0.2
7/18/18 10:55,7/18/18 11:01,IP Address,165.124.241.86,100,389,TRUE,7/18/18 11:01,R_3I4RospomG7ig9N,NA,NA,NA,NA,42.05859375,-87.68450165,anonymous,EN,5,5,1,5,4,1,3,2,4,1,3,3,2,6,7,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,35,Yes,36,Yes,32,Yes,35,Yes,75,Yes,56,Yes,51,Yes,63,Yes,71,Yes,45,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,ASIIBJHP327J7,3BAKUKE49HTBCW61H4ALANFPCCAR1T,3A7Y0R2P2P65QT6A6URLRPSNTLAXJ3,Excluded,Charity,1,1,1,5,0,1
7/18/18 10:38,7/18/18 11:01,IP Address,106.198.10.16,100,1356,TRUE,7/18/18 11:01,R_2U9tQQAFeioJj1r,NA,NA,NA,NA,10.99249268,76.96139526,anonymous,EN,5,5,5,0,1,6,2,6,NA,6,2,7,1,1,6,2,5,Yes,3,Yes,-2,Yes,7,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,5,7,1,1,B0,0.12,0.02,0,TRUE,0,A1EP1BT7SH6S1C,30EV7DWJTVCFGJJK15EWDFZ3NA56Y8,32XVDSJFP0FUQL9YL2JKHRQ8K602MX,Excluded,Team,1,1,1,1,11,0.26666666666666666
7/18/18 10:58,7/18/18 11:02,IP Address,196.52.2.48,100,273,TRUE,7/18/18 11:02,R_1HC5cD2hCuGGv9D,NA,NA,NA,NA,40.71429443,-74.0059967,anonymous,EN,1,1,3,33,4,1,4,1,1,1,3,1,2,3,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,32,Yes,NA,NA,32,Yes,NA,NA,NA,NA,37,Yes,NA,NA,44,No,NA,NA,NA,NA,9,13,5,44,1,1.14,B14,0.12,0.02,0.14,TRUE,9,AJ3CE3PZMTP6,3QMELQS6Y5S6JI7YNAM25J66KNQ6R6,33ISQZVXPQ4UFHP956ECQ8UI2JECC3,Included,Self,0,1,1,3,6,0.6
7/18/18 10:55,7/18/18 11:02,IP Address,71.84.233.244,100,455,TRUE,7/18/18 11:02,R_3EEgoCa3mwhJsh5,NA,NA,NA,NA,34.05259705,-118.1132965,anonymous,EN,2,2,3,15,NA,1,4,1,1,1,3,1,4,6,3,5,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A2GSLJEIPG3QD9,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,354P56DE9LL4AHJ9BBW1PR6MNB8S7J,Excluded,Team,1,4,4,3,11,0.26666666666666666
7/18/18 10:54,7/18/18 11:02,IP Address,71.203.165.192,100,486,TRUE,7/18/18 11:02,R_1IWu1uozIDbZopz,NA,NA,NA,NA,30.60049438,-81.52829742,anonymous,EN,1,1,3,25,6,5,4,1,1,1,1,1,4,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,45,Yes,NA,NA,56,No,35,Yes,NA,NA,52,Yes,43,Yes,NA,NA,10,13,5,56,1,1.14,B14,0.12,0.02,0.14,TRUE,10,A2QRAYJS8NFT00,3BAKUKE49HTBCW61H4ALANFPCCAR1T,3MB8LZR5BGB51JV3AWO9HAXD110KL3,Included,Self,0,1,1,3,5,0.6666666666666666
7/18/18 10:57,7/18/18 11:03,IP Address,129.71.215.161,100,363,TRUE,7/18/18 11:03,R_cHecsP9j0sr7jaN,NA,NA,NA,NA,38.35580444,-81.68379974,anonymous,EN,3,4,2,10,4,2,3,3,3,3,4,3,4,4,5,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,68,Yes,75,Yes,59,Yes,33,Yes,63,Yes,68,Yes,74,Yes,57,Yes,41,Yes,50,Yes,15,7,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,AP9WIQ4P78XLH,3IZVJEBJ6A1FL9TPXRGFRM85T496ZZ,3M81GAB8A11FZD7MWOJCZTDHODFBQ0,Excluded,Charity,1,3,2,4,0,1
7/18/18 10:55,7/18/18 11:04,IP Address,98.212.246.35,100,554,TRUE,7/18/18 11:04,R_3NOsUzHlIPrIRxG,NA,NA,NA,NA,40.15299988,-87.64589691,anonymous,EN,4,2,3,15,5,2,6,2,3,1,6,2,6,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,39,Yes,37,Yes,39,Yes,75,Yes,72,Yes,68,Yes,36,Yes,54,Yes,47,Yes,63,Yes,15,9,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A17UO115FDB6UR,3BAKUKE49HTBCW61H4ALANFPCCAR1T,308Q0PEVB9VJUM46LW07ZLR593UI9T,Included,Self,0,4,2,3,0,1
7/18/18 10:58,7/18/18 11:04,IP Address,67.186.11.212,100,327,TRUE,7/18/18 11:04,R_3CNlRhtFqJ406Il,NA,NA,NA,NA,40.80760193,-79.42199707,anonymous,EN,2,2,3,18,4,3,4,1,2,3,2,3,3,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,39,Yes,41,Yes,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,38,Yes,55,No,10,11,5,55,1,1.14,B14,0.12,0.02,0.14,TRUE,9,A14VY6QXKBLC0D,3ZRKL6Z1E8KKHQWHECVT7KOR03CGS6,3R8YZBNQ9I0SX14WJ77WURRL5NOQ7T,Included,Self,0,2,2,3,5,0.6666666666666666
7/18/18 10:58,7/18/18 11:04,IP Address,71.163.188.18,100,373,TRUE,7/18/18 11:04,R_2DSM8LOl4XZDFQS,NA,NA,NA,NA,39.13169861,-77.28800201,anonymous,EN,5,5,1,5,1,7,1,1,3,7,1,7,1,3,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,65,Yes,48,Yes,32,Yes,40,Yes,69,Yes,37,Yes,75,Yes,47,Yes,65,Yes,57,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A1F1X57CUVKKLP,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,36H9ULYP63COQ7FP60LZLISGPGFFJV,Excluded,Team,1,1,1,5,0,1
7/18/18 10:55,7/18/18 11:04,IP Address,24.188.134.115,100,583,TRUE,7/18/18 11:04,R_2Y3TeCnAI1b74hV,NA,NA,NA,NA,40.7947998,-72.87969971,anonymous,EN,5,5,1,10,1,4,1,4,7,4,1,4,1,1,7,1,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,AGE36DZJPJD7C,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,3DQQ64TANH3MN44IR20JM20STI9PW1,Excluded,Charity,1,1,1,5,10,0.3333333333333333
7/18/18 10:54,7/18/18 11:04,IP Address,73.234.189.199,100,602,TRUE,7/18/18 11:04,R_1OBJUGl8iEhMj28,NA,NA,NA,NA,43.64450073,-72.90049744,anonymous,EN,1,1,1,30,6,1,5,1,1,1,4,1,5,5,3,3,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A14HW0XMI4R2ON,39WSF6KUV227ZK8X10OWNCTEQYUOE0,3NPFYT4IZDMVZRG9YO6IUC071TTGXI,Included,Charity,0,1,1,1,14,0.06666666666666667
7/18/18 10:57,7/18/18 11:05,IP Address,108.39.230.80,100,468,TRUE,7/18/18 11:05,R_1ds5Pp1975CrBcj,NA,NA,NA,NA,40.37559509,-80.07430267,anonymous,EN,1,1,5,40,6,2,6,2,2,2,4,2,4,5,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,48,Yes,62,Yes,48,Yes,57,Yes,61,Yes,67,Yes,54,Yes,46,Yes,75,Yes,39,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A2KRL7VU5BA72,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,37WLF8U1WQ8NIYSWNSI7SRFGB6C6KI,Included,Team,0,1,1,5,0,1
7/18/18 10:58,7/18/18 11:05,IP Address,98.247.142.31,100,420,TRUE,7/18/18 11:05,R_2eQMrbQxyXEZduE,NA,NA,NA,NA,47.63549805,-122.3235016,anonymous,EN,5,5,5,1,1,2,1,4,5,2,1,3,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,34,Yes,39,No,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,39,1,1.05,B14,0.12,0.02,0.14,TRUE,7,A2FL477TMKC91L,3M7OI89LVY52DGIF5DW7GO7KKMNC66,3CPLWGV3MPHB8NFXICDZ4TNMV2PN9F,Excluded,Team,1,1,1,1,8,0.4666666666666667
7/18/18 11:02,7/18/18 11:06,IP Address,68.63.12.89,100,219,TRUE,7/18/18 11:06,R_3QPI646mS549avR,NA,NA,NA,NA,31.15029907,-85.41139984,anonymous,EN,1,2,1,20,4,4,3,4,5,4,3,4,4,4,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,57,Yes,64,No,32,Yes,43,Yes,NA,NA,57,Yes,63,Yes,NA,NA,40,Yes,52,Yes,13,10,5,64,1,1.05,B14,0.12,0.02,0.14,TRUE,12,A7KLTVEIASF4J,3XU9MCX6VOTI1HOX08AZF6PU4IOR2A,3UNH76FOCTNKR625ENQFQVRDZLTYM8,Included,Team,0,1,2,1,2,0.8666666666666667
7/18/18 11:01,7/18/18 11:06,IP Address,96.91.176.162,100,304,TRUE,7/18/18 11:06,R_21acjWdpKpvZ2sw,NA,NA,NA,NA,40.13499451,-85.37999725,anonymous,EN,5,5,1,5,3,1,2,1,1,1,4,1,4,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,39,Yes,46,Yes,35,Yes,33,Yes,39,Yes,NA,NA,45,Yes,53,Yes,61,No,NA,NA,13,3,5,61,1,1.14,B14,0.12,0.02,0.14,TRUE,13,A2ZARG52ZPGMBH,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,3SB5N7Y3O4MN21AYVCHBLYDWRM7G0M,Excluded,Self,1,1,1,5,2,0.8666666666666667
7/18/18 10:59,7/18/18 11:06,IP Address,65.196.159.105,100,424,TRUE,7/18/18 11:06,R_2bWvzRJ1VhXzkBf,NA,NA,NA,NA,34.75280762,-86.69010162,anonymous,EN,5,5,1,0,5,2,5,2,2,2,5,2,5,5,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,53,Yes,53,Yes,55,Yes,33,Yes,37,Yes,60,Yes,75,No,44,Yes,52,Yes,69,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AK9ZPW1WLYRL7,3ZVPAMTJWNK8GBW4ZNVOHAJVE1TGRI,3RXCAC0YIS75KQF1QGUQEDJEAJ48GK,Excluded,Self,1,1,1,5,0,1
7/18/18 11:02,7/18/18 11:06,IP Address,173.235.15.150,100,261,TRUE,7/18/18 11:06,R_1LCCU8UqihzLIU4,NA,NA,NA,NA,32.31340027,-90.17199707,anonymous,EN,3,3,2,25,4,4,3,1,2,4,3,4,3,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,36,Yes,NA,NA,47,No,NA,NA,8,8,5,47,1,1.05,B14,0.12,0.02,0.14,TRUE,8,AK07N9AFX9LPA,3NBFJK3IOHZ5JY4O7VEKNFEQ3E9OGH,3C44YUNSI27NEY4RA7VTUEB7M1PPDC,Included,Charity,0,3,3,2,7,0.5333333333333333
7/18/18 11:00,7/18/18 11:07,IP Address,66.31.67.246,100,415,TRUE,7/18/18 11:07,R_3hDDQ03fSdFvfuK,NA,NA,NA,NA,42.73449707,-71.46330261,anonymous,EN,5,5,1,1,4,1,2,1,1,1,4,1,3,6,3,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,33,Yes,32,Yes,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,44,No,NA,NA,9,3,5,44,1,1.14,B14,0.12,0.02,0.14,TRUE,9,A271V19C06841K,335VBRURDJH4SX4RZB5EQMYPVZ89E7,3X08E93BHW0GJJ77LOO6I8AYABF660,Excluded,Self,1,1,1,5,6,0.6
7/18/18 11:00,7/18/18 11:07,IP Address,198.212.199.98,100,427,TRUE,7/18/18 11:07,R_3PZjOL0SAVef1aV,NA,NA,NA,NA,39.92230225,-75.23339844,anonymous,EN,5,5,1,10,2,2,1,4,4,3,1,5,1,3,5,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,61,Yes,62,Yes,47,Yes,50,Yes,75,Yes,61,Yes,56,Yes,45,Yes,38,Yes,71,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A3QH4NEUUO81CX,3OEWW2KGQJS27EUX55DCHUBTQMTOD7,3GM6G9ZBKOFOAK3B4H3GIEZYKJITML,Excluded,Charity,1,1,1,5,0,1
7/18/18 11:00,7/18/18 11:07,IP Address,71.196.136.31,100,417,TRUE,7/18/18 11:07,R_ddr41IZQVp09vFv,NA,NA,NA,NA,40.04960632,-105.2769012,anonymous,EN,4,4,3,25,4,2,4,3,3,2,4,2,4,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,55,No,45,Yes,33,Yes,37,Yes,NA,NA,43,Yes,NA,NA,NA,NA,54,Yes,12,7,5,55,1,1.05,B14,0.12,0.02,0.14,TRUE,11,A344DR7QJ4E3UI,309D674SHZ28JSZA14DFR4TCYNYCBR,3D3VGR7TA1XA8JI9UAT6M0PAW753R3,Included,Charity,0,4,4,3,3,0.8
7/18/18 10:53,7/18/18 11:08,IP Address,184.89.75.82,100,891,TRUE,7/18/18 11:08,R_a2C7w89LaY8NHy1,NA,NA,NA,NA,28.01699829,-80.67359924,anonymous,EN,3,4,2,25,2,3,1,2,2,2,1,2,2,2,4,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,40,Yes,31,Yes,NA,NA,48,No,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,40,Yes,10,7,5,48,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A1OSRB1Q63XXWZ,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3H0W84IWBLKDIHY6JUA25RT7NWQER0,Excluded,Team,1,3,2,4,5,0.6666666666666666
7/18/18 10:56,7/18/18 11:09,IP Address,99.136.226.194,100,835,TRUE,7/18/18 11:09,R_2wpr8SWINiL7vIB,NA,NA,NA,NA,30.06889343,-81.56210327,anonymous,EN,1,1,5,20,6,3,5,1,1,1,3,1,5,2,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,49,Yes,75,Yes,49,Yes,33,Yes,61,Yes,38,Yes,74,Yes,68,Yes,57,Yes,47,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A2223XYV804AY7,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3VD82FOHKR6VO6MCVBN3L8OZRXWOCB,Included,Team,0,1,1,5,0,1
7/18/18 11:03,7/18/18 11:10,IP Address,160.7.236.5,100,427,TRUE,7/18/18 11:10,R_3QSnl0R5UIUjn2V,NA,NA,NA,NA,40.02780151,-111.5547028,anonymous,EN,1,1,4,30,4,3,2,1,3,2,1,3,2,3,4,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,48,Yes,38,Yes,40,Yes,57,Yes,75,Yes,62,Yes,54,Yes,37,Yes,48,Yes,71,Yes,15,14,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A3SFYHO289QRZQ,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3TXWC2NHN088O072Q8UL3NXSI1YS9X,Included,Charity,0,1,1,4,0,1
7/18/18 11:03,7/18/18 11:10,IP Address,107.213.56.218,100,394,TRUE,7/18/18 11:10,R_3PzsKGT99L7nUUq,NA,NA,NA,NA,34.14700317,-118.1391983,anonymous,EN,1,1,4,30,6,1,5,1,1,1,4,1,5,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,37,Yes,NA,NA,37,Yes,NA,NA,57,Yes,35,Yes,63,Yes,53,Yes,71,No,46,Yes,13,14,5,71,1,1.14,B14,0.12,0.02,0.14,TRUE,13,A2ELW44B0V3AYF,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3NC5L260MP42RI6MMDD4TE92OAQFOF,Included,Self,0,1,1,4,2,0.8666666666666667
7/18/18 11:03,7/18/18 11:10,IP Address,104.129.196.207,100,395,TRUE,7/18/18 11:10,R_3JDG7Ch1tZLRh17,NA,NA,NA,NA,42.4644928,-83.376297,anonymous,EN,5,5,1,0,3,1,3,1,1,1,4,1,3,4,2,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,70,Yes,53,Yes,39,Yes,64,Yes,52,Yes,75,Yes,70,Yes,37,Yes,61,Yes,48,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A16S3YVUDVJ0ZA,37VHPF5VYCKPHU13YST5023BQHDC8S,3LWJHTCVCD45CUJ21Q58IJ423B8QFY,Excluded,Team,1,1,1,5,0,1
7/18/18 11:06,7/18/18 11:10,IP Address,23.236.128.213,100,262,TRUE,7/18/18 11:10,R_2CTDBGUHZCrX4YC,NA,NA,NA,NA,30.290802,-81.63300323,anonymous,EN,5,4,1,1,1,4,3,7,3,3,1,6,1,1,1,1,5,Yes,8,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,8,1,1.04,B12,0.12,0.02,0.12,TRUE,1,A2V3JF5LEL7L7U,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,384PI804XTJQS6JPQCBSACWZFX5S0M,Excluded,Charity,1,1,2,5,13,0.13333333333333333
7/18/18 11:03,7/18/18 11:11,IP Address,209.196.198.39,100,438,TRUE,7/18/18 11:11,R_3Gp7AP8FxSVl7H7,NA,NA,NA,NA,38.90570068,-76.978302,anonymous,EN,1,1,5,20,4,1,4,1,1,1,1,1,4,4,4,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,55,Yes,75,Yes,45,Yes,48,Yes,43,Yes,74,Yes,69,Yes,55,Yes,63,Yes,39,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1G1OO4IWM8EP5,3VMV5CHJZ8WLWQ9W3C0JHPKD2MQGTV,3RGU30DZTBQUWH76SNPCG8CPMHSMJA,Included,Team,0,1,1,5,0,1
7/18/18 10:59,7/18/18 11:12,IP Address,107.190.210.83,100,741,TRUE,7/18/18 11:12,R_12Q3aEc8fr9k9nR,NA,NA,NA,NA,46.12469482,-123.6764984,anonymous,EN,2,2,4,30,4,1,4,1,1,1,3,1,3,5,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,41,Yes,55,Yes,41,Yes,39,Yes,75,Yes,46,Yes,36,Yes,71,Yes,54,Yes,64,Yes,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1GRLZL4F72RBJ,3H1C3QRA0106QVBUBVF5SCZX1KBECT,33L7PJKHCHG9PV17AGTXDWY30ETT8X,Included,Charity,0,2,2,4,0,1
7/18/18 11:04,7/18/18 11:13,IP Address,76.205.164.120,100,567,TRUE,7/18/18 11:13,R_s73KL85q9pqqKMp,NA,NA,NA,NA,29.1829071,-94.97599792,anonymous,EN,3,3,2,25,1,4,1,1,2,4,1,2,1,1,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,38,Yes,NA,NA,46,Yes,NA,NA,43,Yes,NA,NA,37,Yes,NA,NA,55,No,10,8,5,55,1,1.05,B14,0.12,0.02,0.14,TRUE,10,AW0K78T4I2T72,3TZ0XG8CBU1NJWU0M8JEYC23KWA988,34Z02EIMITVR76W4FCGIKHSLHGJ0TJ,Included,Team,0,3,3,2,5,0.6666666666666666
7/18/18 11:04,7/18/18 11:14,IP Address,47.187.132.206,100,640,TRUE,7/18/18 11:14,R_2dyEDnvCK96wyMW,NA,NA,NA,NA,33.07699585,-97.07019806,anonymous,EN,5,5,1,1,4,4,4,3,3,4,4,4,2,3,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,62,Yes,48,Yes,46,Yes,75,Yes,43,Yes,61,Yes,55,Yes,38,Yes,71,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A1GBREDIXVK4SW,3ZTE0JGGCE9S2MOJ59I1XOTB5MHOC7,3L0KT67Y8FYNP1FAYKM124QJRAJSYM,Excluded,Self,1,1,1,5,0,1
7/18/18 11:09,7/18/18 11:15,IP Address,173.184.74.13,100,358,TRUE,7/18/18 11:15,R_2B9yWFyTi1qEQqW,NA,NA,NA,NA,34.21980286,-83.49269867,anonymous,EN,2,2,4,35,4,1,4,1,1,1,4,1,5,5,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,Yes,31,Yes,39,Yes,75,Yes,48,Yes,44,Yes,37,Yes,72,Yes,56,Yes,65,Yes,15,12,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A30GCTXJ17JC3I,388CL5C1RJ4BD9W2E9GAGYMXN9HLHW,3X0H8UUIT26J0WKAJJ4DH753G2KWSS,Included,Charity,0,2,2,4,0,1
7/18/18 11:09,7/18/18 11:16,IP Address,23.236.128.106,100,441,TRUE,7/18/18 11:16,R_42DDI7doGDYFE6R,NA,NA,NA,NA,30.290802,-81.63300323,anonymous,EN,4,5,4,10,2,6,4,6,5,6,3,6,2,2,6,3,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A2VQZ2AVZEP7Z,3MDWE879UHJ6LUS7PK3OPES4S2V9B7,32UTUBMZ7HE74L33INDM5GCP55WVBG,Excluded,Team,1,2,1,2,14,0.06666666666666667
7/18/18 11:08,7/18/18 11:16,IP Address,198.140.202.136,100,500,TRUE,7/18/18 11:16,R_1Fmj2dWiPG81mcj,NA,NA,NA,NA,42.64889526,-71.16549683,anonymous,EN,2,2,4,33,4,1,4,1,1,1,2,2,4,3,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,Yes,31,Yes,59,Yes,57,Yes,35,Yes,46,Yes,41,Yes,66,Yes,54,Yes,75,Yes,15,12,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A2SYVZTOWYMFA8,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3ZV9H2YQQEPFGFZVT43C9ZXROMM3W8,Included,Self,0,2,2,4,0,1
7/18/18 11:08,7/18/18 11:17,IP Address,99.63.213.47,100,510,TRUE,7/18/18 11:17,R_24uhSr68cJoho2M,NA,NA,NA,NA,34.53349304,-92.97409821,anonymous,EN,1,1,5,33,4,1,6,1,1,1,4,1,3,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,62,Yes,62,Yes,64,Yes,42,Yes,75,Yes,47,Yes,61,Yes,71,Yes,55,Yes,39,Yes,15,15,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,ANUG05IDFTWF,3VMV5CHJZ8WLWQ9W3C0JHPKD2MQGTV,3TDXMTX3CCCWC328NPXVFB03J2PI6L,Included,Self,0,1,1,5,0,1
