StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,11_add,11_continue,12_add,12_continue,13_add,13_continue,14_add,14_continue,15_add,15_continue,16_add,16_continue,17_add,17_continue,18_add,18_continue,19_add,19_continue,20_add,20_continue,21_add,21_continue,22_add,22_continue,23_add,23_continue,24_add,24_continue,25_add,25_continue,26_add,26_continue,27_add,27_continue,28_add,28_continue,29_add,29_continue,30_add,30_continue,31_add,31_continue,32_add,32_continue,33_add,33_continue,34_add,34_continue,35_add,35_continue,36_add,36_continue,37_add,37_continue,38_add,38_continue,39_add,39_continue,40_add,40_continue,41_add,41_continue,42_add,42_continue,43_add,43_continue,44_add,44_continue,45_add,45_continue,46_add,46_continue,47_add,47_continue,48_add,48_continue,49_add,49_continue,50_add,50_continue,51_add,51_continue,52_add,52_continue,53_add,53_continue,54_add,54_continue,55_add,55_continue,56_add,56_continue,57_add,57_continue,58_add,58_continue,59_add,59_continue,60_add,60_continue,61_add,61_continue,62_add,62_continue,63_add,63_continue,64_add,64_continue,65_add,65_continue,66_add,66_continue,67_add,67_continue,68_add,68_continue,69_add,69_continue,70_add,70_continue,71_add,71_continue,72_add,72_continue,73_add,73_continue,74_add,74_continue,75_add,75_continue,76_add,76_continue,77_add,77_continue,78_add,78_continue,79_add,79_continue,80_add,80_continue,81_add,81_continue,82_add,82_continue,83_add,83_continue,84_add,84_continue,85_add,85_continue,86_add,86_continue,87_add,87_continue,88_add,88_continue,89_add,89_continue,90_add,90_continue,91_add,91_continue,92_add,92_continue,93_add,93_continue,94_add,94_continue,95_add,95_continue,96_add,96_continue,97_add,97_continue,98_add,98_continue,99_add,99_continue,100_add,100_continue,101_add,101_continue,102_add,102_continue,103_add,103_continue,104_add,104_continue,105_add,105_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
8/6/18 15:30,8/6/18 15:39,IP Address,70.171.55.104,100,500,TRUE,8/6/18 15:39,R_3nOfgREE66Pcrc0,NA,NA,NA,NA,29.63130188,-82.58139801,anonymous,EN,1,1,1,2,4,4,4,1,1,1,1,2,1,2,1,2,6,Yes,9,Yes,14,Yes,21,Yes,3,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,Yes,NA,NA,NA,NA,112,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,Yes,NA,NA,NA,NA,NA,NA,78,Yes,NA,NA,54,Yes,NA,NA,34,Yes,78,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Yes,NA,NA,NA,NA,NA,NA,98,Yes,52,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,Yes,NA,NA,NA,NA,105,Yes,NA,NA,NA,NA,NA,NA,117,Yes,NA,NA,NA,NA,NA,NA,126,Yes,84,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Yes,139,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Yes,NA,NA,45,Yes,104,Yes,NA,NA,73,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,11,5,139,1,1.12,B12,0.12,0.02,0.12,TRUE,27,A2ZBDD2PGJ262Y,3A3KKYU7P3YDGH9C9K3PHEB93J1WMP,37KGEN7NJ48W3V7HFGMOU8SW5GZPPU,Excluded,Self,1,5,5,5,82,0.2545454545454545
8/6/18 15:29,8/6/18 15:39,IP Address,131.37.206.129,100,573,TRUE,8/6/18 15:39,R_1JJdypAwtMEJB94,NA,NA,NA,NA,61.27549744,-149.7924042,anonymous,EN,5,5,1,10,4,1,4,1,1,1,5,1,4,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,98,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,No,NA,NA,NA,NA,NA,NA,98,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Yes,NA,NA,NA,NA,64,Yes,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,103,Yes,NA,NA,NA,NA,NA,NA,44,Yes,35,Yes,NA,NA,NA,NA,NA,NA,89,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Yes,23,3,5,108,1,1.05,B14,0.12,0.02,0.14,TRUE,23,AYCY2CB489J5H,3A3KKYU7P3YDGH9C9K3PHEB93J1WMP,30H4UDGLT30QISA4N0UWD4Y10BOPMY,Included,Team,0,5,5,1,87,0.20909090909090908
8/6/18 15:30,8/6/18 15:40,IP Address,47.157.190.207,100,596,TRUE,8/6/18 15:40,R_2PbdDRpdGecP1yj,NA,NA,NA,NA,34.14529419,-119.1091003,anonymous,EN,1,1,4,33,4,4,4,1,1,4,1,3,1,4,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,106,Yes,41,Yes,101,Yes,NA,NA,NA,NA,NA,NA,NA,NA,183,No,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,104,Yes,NA,NA,61,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,Yes,NA,NA,110,Yes,NA,NA,NA,NA,40,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Yes,176,Yes,NA,NA,89,Yes,NA,NA,172,Yes,NA,NA,NA,NA,44,Yes,43,Yes,NA,NA,NA,NA,NA,NA,164,Yes,158,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,Yes,NA,NA,NA,NA,NA,NA,NA,NA,144,Yes,NA,NA,NA,NA,151,Yes,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,99,Yes,NA,NA,90,Yes,NA,NA,NA,NA,83,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,Yes,NA,NA,NA,NA,66,Yes,NA,NA,79,Yes,128,Yes,NA,NA,NA,NA,NA,NA,149,Yes,NA,NA,NA,NA,NA,NA,116,Yes,135,Yes,NA,NA,NA,NA,NA,NA,147,Yes,NA,NA,33,Yes,NA,NA,39,14,5,183,1,1.05,B14,0.12,0.02,0.14,TRUE,39,A3RKYD8IUC5S0N,3A3KKYU7P3YDGH9C9K3PHEB93J1WMP,37W3JXSD67QGWIWJIPW2ZTT42I5WYQ,Included,Team,0,1,1,4,71,0.35454545454545455
8/6/18 16:02,8/6/18 16:12,IP Address,50.90.15.34,100,607,TRUE,8/6/18 16:12,R_1ewUrWpM1qbh1kX,NA,NA,NA,NA,39.95559692,-86.01390076,anonymous,EN,5,5,1,1,4,3,3,2,2,2,2,2,2,3,1,2,6,Yes,9,Yes,14,Yes,21,Yes,20,Yes,NA,NA,NA,NA,104,Yes,NA,NA,NA,NA,141,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,Yes,NA,NA,NA,NA,NA,NA,NA,NA,94,Yes,84,Yes,111,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,Yes,NA,NA,27,Yes,70,Yes,NA,NA,51,Yes,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,78,Yes,NA,NA,NA,NA,NA,NA,51,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,Yes,145,No,NA,NA,33,Yes,NA,NA,62,Yes,45,Yes,NA,NA,132,Yes,NA,NA,NA,NA,136,Yes,89,Yes,NA,NA,NA,NA,NA,NA,120,Yes,NA,NA,NA,NA,NA,NA,131,Yes,NA,NA,NA,NA,NA,NA,NA,NA,102,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Yes,31,3,5,145,1,1.12,B12,0.12,0.02,0.12,TRUE,29,A1AZM5DEIZ771E,3R5OYNIC2CQR932V6VQ6BYY54UUTPS,3FE7TXL1LJ5LB07QDVQ1Y0ADZ2ZQ25,Excluded,Self,1,1,1,5,79,0.2818181818181818
8/6/18 16:11,8/6/18 16:16,IP Address,136.33.51.78,100,330,TRUE,8/6/18 16:16,R_RIC5VueO3rYaiu5,NA,NA,NA,NA,39.01420593,-94.5951004,anonymous,EN,1,1,4,25,5,1,4,1,1,1,5,1,5,5,1,5,6,Yes,9,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,5,9,1,1.04,B12,0.12,0.02,0.12,TRUE,2,AIFL3YN242DXK,3R5OYNIC2CQR932V6VQ6BYY54UUTPS,39L1G8WVWR9MFEJSWGERG97XX4231T,Included,Team,0,1,1,4,108,0.01818181818181818
8/6/18 16:24,8/6/18 16:30,IP Address,71.15.239.22,100,395,TRUE,8/6/18 16:30,R_2b29AN8bFS2uFD1,NA,NA,NA,NA,34.7664032,-82.22019958,anonymous,EN,5,5,1,5,2,1,1,1,2,1,1,1,1,1,2,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,NA,NA,NA,NA,85,No,NA,NA,NA,NA,NA,NA,68,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,52,Yes,NA,NA,NA,NA,NA,NA,NA,NA,63,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,Yes,NA,NA,18,3,5,85,1,1.14,B14,0.12,0.02,0.14,TRUE,18,A2XHD64QUKA5Z6,3R5OYNIC2CQR932V6VQ6BYY54UUTPS,3483FV8BEF1S1IO6YMC3SVTMZ1W62X,Excluded,Self,1,1,1,5,92,0.16363636363636364
8/6/18 16:48,8/6/18 16:58,IP Address,160.2.237.45,100,627,TRUE,8/6/18 16:58,R_1jJJrQhqkiPEo1P,NA,NA,NA,NA,34.18940735,-97.16030121,anonymous,EN,1,1,5,30,6,1,6,1,1,1,4,1,3,5,2,6,6,Yes,9,Yes,13,Yes,20,Yes,29,Yes,41,Yes,NA,NA,NA,NA,32,Yes,45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,Yes,91,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,No,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,71,Yes,20,15,5,106,1,1.14,B14,0.12,0.02,0.14,TRUE,19,A22012GC5JSH0C,3A3KKYU7P3YDGH9C9K3PHEB93J1WMP,34Z02EIMITVR76W4FCGIKHSLMBQ0TL,Included,Self,0,1,1,5,90,0.18181818181818182
8/6/18 16:51,8/6/18 17:03,IP Address,174.55.89.139,100,748,TRUE,8/6/18 17:03,R_3ExVw5RDpkQ8RnK,NA,NA,NA,NA,39.7696991,-76.65630341,anonymous,EN,1,1,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,87,Yes,39,Yes,NA,NA,NA,NA,125,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,Yes,NA,NA,114,Yes,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,93,Yes,NA,NA,NA,NA,73,Yes,119,Yes,NA,NA,NA,NA,110,Yes,NA,NA,NA,NA,NA,NA,83,Yes,128,Yes,NA,NA,NA,NA,59,Yes,66,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,No,NA,NA,NA,NA,NA,NA,NA,NA,128,Yes,NA,NA,NA,NA,NA,NA,NA,NA,142,Yes,NA,NA,NA,NA,NA,NA,102,Yes,NA,NA,NA,NA,85,Yes,NA,NA,NA,NA,92,Yes,79,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,69,Yes,NA,NA,53,Yes,134,Yes,NA,NA,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,14,5,147,1,1.05,B14,0.12,0.02,0.14,TRUE,32,A1T208Y507O4RS,3A3KKYU7P3YDGH9C9K3PHEB93J1WMP,3BV8HQ2ZZXJH6LJAB15IYDCKBPU6AA,Included,Team,0,1,1,4,78,0.2909090909090909
8/7/18 6:44,8/7/18 6:48,IP Address,71.11.3.124,100,293,TRUE,8/7/18 6:48,R_1JVJ7p116UUN6wB,NA,NA,NA,NA,42.12440491,-71.66529846,anonymous,EN,5,5,1,5,1,7,1,7,7,7,2,7,1,1,7,1,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Yes,NA,NA,34,Yes,NA,NA,47,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,Yes,NA,NA,NA,NA,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,5,66,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A24HG5ETSQ39EO,3NBFJK3IOHZ5JY4O7VEKNFEQ4WVGOW,3J4Q2Z4UTZL7NG5XRFF8M7Q23DMQWN,Excluded,Self,1,1,1,5,96,0.12727272727272726
8/7/18 7:11,8/7/18 7:17,IP Address,75.131.228.197,100,399,TRUE,8/7/18 7:17,R_31YQMBS0w34b9MB,NA,NA,NA,NA,30.58259583,-90.10690308,anonymous,EN,3,3,2,10,6,1,6,1,1,1,6,1,6,6,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,Yes,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,55,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,5,55,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A3PHZ0QKC9ES8R,3MDWE879UHJ6LUS7PK3OPES4TKH9BU,3YT88D1N09GOLF5E4QK9LO3W6E03K2,Included,Team,0,3,3,2,100,0.09090909090909091
8/7/18 7:47,8/7/18 7:52,IP Address,63.238.125.58,100,312,TRUE,8/7/18 7:52,R_3R1LuY7vjqpVsdj,NA,NA,NA,NA,45.50990295,-90.84369659,anonymous,EN,5,5,1,0,4,2,6,2,4,1,4,2,4,5,6,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,51,Yes,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,NA,NA,57,Yes,NA,NA,14,3,5,57,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A2EU1PPSTNUP6,3XBYQ44Z6PLHTCZWIH413S61XS4TWW,35K3O9HUACVGFRTXSZA8O2FOP7HFEB,Excluded,Team,1,1,1,5,96,0.12727272727272726
8/7/18 7:50,8/7/18 7:57,IP Address,199.33.135.210,100,400,TRUE,8/7/18 7:57,R_pMNnuQU8TWhBgfn,NA,NA,NA,NA,40.42419434,-79.89129639,anonymous,EN,5,5,1,5,6,1,4,1,1,1,5,1,4,4,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,98,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,Yes,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,95,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,78,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,Yes,NA,NA,NA,NA,NA,NA,NA,NA,47,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,86,Yes,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,106,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,21,3,5,111,1,1.14,B14,0.12,0.02,0.14,TRUE,21,AY43RJRF8IEBN,3CESM1J3EIKBREOKM4W8SIENDKTW6O,3OS4RQUCRAXI8OHDI88INU93MA4BF7,Excluded,Self,1,1,1,5,89,0.19090909090909092
8/7/18 7:48,8/7/18 7:59,IP Address,98.196.228.105,100,626,TRUE,8/7/18 7:59,R_29gJFs45nCyQiFX,NA,NA,NA,NA,29.97790527,-95.57700348,anonymous,EN,1,1,4,33,3,2,3,1,1,1,2,1,2,3,2,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,131,Yes,NA,NA,NA,NA,NA,NA,136,Yes,114,Yes,NA,NA,56,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,Yes,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,91,Yes,NA,NA,89,Yes,130,Yes,62,Yes,NA,NA,NA,NA,NA,NA,107,Yes,139,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,Yes,NA,NA,147,Yes,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Yes,NA,NA,107,Yes,NA,NA,123,Yes,NA,NA,NA,NA,103,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,Yes,NA,NA,NA,NA,NA,NA,NA,NA,138,Yes,NA,NA,146,Yes,117,Yes,NA,NA,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,139,Yes,NA,NA,125,Yes,65,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,Yes,154,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,Yes,NA,NA,108,Yes,NA,NA,94,Yes,NA,NA,37,14,5,154,1,1.14,B14,0.12,0.02,0.14,TRUE,37,A2I19TY4P5IAIE,3421H3BM9AYC3DQJDCG5N2BH1PT9JI,39K0FND3AIXJVO42YHCZN9961TVAMI,Included,Self,0,1,1,4,73,0.33636363636363636
