workerId,mturk_id,demog_age,demog_edu,demog_gender,demog_sexuality,demog_veteran,demog_employed,demog_selfemployed,demog_income,demog_race,godard_1,godard_2,godard_3,godard_4,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,n_tasks,condition,intervention,play_for,age_range,aas_pos,aas_neg,missed_tasks,prop_tasks,cnd_intervention
A3EOBVZ13L64O5,A3EOBVZ13L64O5,31,Master's degree,Female,Bisexual,No,Yes,No,66000,White/Caucasian,5,4,1,1,5,5,1,5,3,4,2,3,5,4,1,4,1,2,5,1,21,exclusion,none,players,25-34,1.6666666666666667,4.166666666666667,89,0.19090909090909092,Exclusion (control)
A253HMJJLXUVMU,A253HMJJLXUVMU,36,Master's degree,Male,Homosexual,No,Yes,No,90000,Hispanic or Latinx,4,4,2,2,5,5,1,1,3,1,3,1,4,1,3,2,1,3,1,3,25,exclusion,birdshot_wisdom,players,35-44,2.6666666666666665,1.6666666666666667,85,0.22727272727272727,Perspective
A3L5J7CICPV3FG,A3L5J7CICPV3FG,35,Bachelor's degree,Female,Heterosexual,No,Yes,No,25000,Black/African American,5,4,2,4,2,1,4,35,4,2,4,1,1,5,2,3,1,6,7,6,33,inclusion,none,players,35-44,3.8333333333333335,3.1666666666666665,77,0.3,Inclusion (control)
A2TZBO1CEZI3RC,A2TZBO1CEZI3RC,32,Some college,Female,Heterosexual,No,Yes,No,80000,Asian American,5,3,3,4,5,5,2,5,6,3,6,1,1,1,6,1,6,6,1,6,19,exclusion,none,players,25-34,6,1.3333333333333333,91,0.17272727272727273,Exclusion (control)
AFW7CMNKDWXZC,AFW7CMNKDWXZC,37,Bachelor's degree,Male,Heterosexual,No,Yes,No,85000,White/Caucasian,5,2,2,2,3,3,3,20,5,2,4,1,1,1,5,1,4,6,3,5,28,inclusion,none,players,35-44,4.833333333333333,1.5,82,0.2545454545454545,Inclusion (control)
A3MMOZDMBZ8K42,A3MMOZDMBZ8K42,42,High school degree,Female,Heterosexual,No,Yes,No,50000,White/Caucasian,5,5,1,1,5,5,1,0,1,2,1,1,3,1,1,2,1,1,3,2,11,exclusion,birdshot_wisdom,players,35-44,1.1666666666666667,2,99,0.1,Perspective
A305VK5SCDE1PD,A305VK5SCDE1PD,23,Bachelor's degree,Male,Homosexual,No,Yes,No,75000,Asian American,3,3,2,3,5,5,3,2,3,5,3,3,5,4,3,4,3,3,4,2,47,exclusion,birdshot_wisdom,players,under_25,2.8333333333333335,4.166666666666667,63,0.42727272727272725,Perspective
A377VNJUPRFD4B,A377VNJUPRFD4B,44,Bachelor's degree,Female,Heterosexual,No,Yes,No,27000,Black/African American,4,4,3,1,5,5,1,5,3,1,6,3,1,1,3,1,2,6,1,7,10,exclusion,prompt_help,players,35-44,4.5,1.3333333333333333,100,0.09090909090909091,Mentorship
A1F71NCB0Y5Q2C,A1F71NCB0Y5Q2C,48,Bachelor's degree,Female,Heterosexual,No,Yes,No,25000,Asian American,4,4,4,4,5,5,1,25,2,6,1,5,6,3,2,6,1,1,7,1,1,exclusion,none,players,45-54,1.3333333333333333,5.5,109,0.00909090909090909,Exclusion (control)
A1KKIOMZYAPUU8,A1KKIOMZYAPUU8,46,Associate's degree,Male,Heterosexual,No,Yes,No,66000,White/Caucasian,4,4,2,4,5,5,1,2,2,1,2,3,4,1,1,4,2,2,5,2,15,exclusion,prompt_fix,players,45-54,1.8333333333333333,3,95,0.13636363636363635,Empowerment
AXAA9RWZ7NDMM,AXAA9RWZ7NDMM,25,Associate's degree,Male,Heterosexual,No,Yes,No,50000,Hispanic or Latinx,5,1,1,2,5,5,1,1,1,1,1,3,4,1,1,7,1,1,7,1,11,exclusion,birdshot_wisdom,players,25-34,1,3.8333333333333335,99,0.1,Perspective
A1ZVCHY6HYVHGA,A1ZVCHY6HYVHGA,51,Bachelor's degree,Female,Heterosexual,Yes,Yes,No,58000,White/Caucasian,4,4,2,2,5,5,1,5,7,7,1,6,6,2,1,6,1,1,1,2,12,exclusion,none,players,45-54,2.1666666666666665,4.666666666666667,98,0.10909090909090909,Exclusion (control)
AQJ3KWBJ1HM5J,AQJ3KWBJ1HM5J,29,Master's degree,Female,Heterosexual,No,Yes,No,27000,White/Caucasian,3,2,4,4,5,5,1,3,1,2,1,2,3,2,1,3,1,1,6,1,5,exclusion,prompt_help,players,25-34,1,3,105,0.045454545454545456,Mentorship
A11A83GK7BV037,A11A83GK7BV037,31,Bachelor's degree,Male,Heterosexual,Yes,Yes,No,48000,White/Caucasian,5,4,2,3,5,5,1,2,4,3,3,2,2,3,4,2,3,3,4,4,20,exclusion,birdshot_wisdom,players,25-34,3.5,2.6666666666666665,90,0.18181818181818182,Perspective
A1089UAVQGVMQW,A1089UAVQGVMQW,35,Bachelor's degree,Male,Heterosexual,No,Yes,No,110000,White/Caucasian,5,5,2,4,4,4,3,5,3,4,3,4,4,3,2,4,4,3,4,3,23,exclusion,prompt_help,players,35-44,3,3.8333333333333335,87,0.20909090909090908,Mentorship
A2LPP288NK76W4,A2LPP288NK76W4,20,Associate's degree,Male,Bisexual,No,Yes,No,105000,Hispanic or Latinx,4,5,3,3,4,5,2,5,3,4,2,6,7,2,1,4,3,2,6,2,29,exclusion,prompt_fix,players,under_25,2.1666666666666665,4.833333333333333,81,0.2636363636363636,Empowerment
A2CNNBX9KLQUQJ,A2CNNBX9KLQUQJ,52,Bachelor's degree,Male,Heterosexual,No,Yes,No,65000,White/Caucasian,5,5,1,1,5,5,5,0,1,1,1,1,2,1,1,1,1,1,7,1,33,exclusion,birdshot_wisdom,players,45-54,1,2.1666666666666665,77,0.3,Perspective
A1I29LCZ5N91PB,A1I29LCZ5N91PB,49,Bachelor's degree,Male,Heterosexual,No,Yes,No,56000,White/Caucasian,5,5,1,1,4,4,2,10,4,2,2,1,3,1,2,1,2,3,4,4,13,exclusion,prompt_fix,players,45-54,2.8333333333333335,2,97,0.11818181818181818,Empowerment
A1OSESE6RG3NFB,A1OSESE6RG3NFB,27,Bachelor's degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,4,4,2,3,5,5,1,1,3,4,1,1,2,4,2,3,1,2,4,4,20,exclusion,none,players,25-34,2.1666666666666665,3,90,0.18181818181818182,Exclusion (control)
A2KSAAQBU5R0F6,A2KSAAQBU5R0F6,31,Associate's degree,Male,Heterosexual,No,Yes,No,67000,White/Caucasian,3,3,3,4,3,4,3,56,3,5,4,3,4,5,3,4,5,3,3,4,9,inclusion,none,players,25-34,3.6666666666666665,4,101,0.08181818181818182,Inclusion (control)
A1BYJRQHBQ5JXU,A1BYJRQHBQ5JXU,28,Some college,Male,Heterosexual,No,Yes,No,45000,White/Caucasian,3,4,4,4,3,3,2,40,5,2,3,1,1,1,3,2,3,4,5,5,9,inclusion,none,players,25-34,3.8333333333333335,2,101,0.08181818181818182,Inclusion (control)
A4IEHQI7RBRDX,A4IEHQI7RBRDX,33,High school degree,Male,Heterosexual,No,Yes,No,30000,White/Caucasian,4,4,2,2,3,4,2,5,4,1,4,1,1,1,4,1,4,4,1,4,5,exclusion,birdshot_wisdom,players,25-34,4,1,105,0.045454545454545456,Perspective
A4SC8G0149GEG,A4SC8G0149GEG,28,Some college,Male,Heterosexual,No,Yes,No,48000,White/Caucasian,5,4,1,1,2,2,4,20,4,1,3,1,2,1,1,1,2,1,2,4,19,inclusion,none,players,25-34,2.5,1.3333333333333333,91,0.17272727272727273,Inclusion (control)
A3JXAURWDF54DG,A3JXAURWDF54DG,29,High school degree,Male,Heterosexual,No,Yes,No,117000,White/Caucasian,5,4,2,2,5,5,1,0,1,1,1,1,2,1,1,3,1,1,7,4,23,exclusion,prompt_fix,players,25-34,1.5,2.5,87,0.20909090909090908,Empowerment
A3BD7UGOXAAQ4W,A3BD7UGOXAAQ4W,38,Associate's degree,Male,Heterosexual,No,Yes,No,70000,Hispanic or Latinx,4,5,5,1,1,1,5,30,6,1,6,1,1,1,6,1,7,6,1,6,9,inclusion,none,players,35-44,6.166666666666667,1,101,0.08181818181818182,Inclusion (control)
A74LTDG7QY9HJ,A74LTDG7QY9HJ,47,Bachelor's degree,Female,Heterosexual,No,Yes,No,90000,Black/African American,5,5,1,1,2,2,3,65,5,1,5,1,1,1,5,1,5,5,1,6,1,inclusion,none,players,45-54,5.166666666666667,1,109,0.00909090909090909,Inclusion (control)
A1GYEDGC63N246,A1GYEDGC63N246,52,Some college,Male,Bisexual,Yes,Yes,No,45000,White/Caucasian,4,4,2,2,5,5,1,0,2,2,3,1,2,1,3,1,1,3,6,3,23,exclusion,prompt_fix,players,45-54,2.5,2.1666666666666665,87,0.20909090909090908,Empowerment
A3W066C576T8QY,A3W066C576T8QY,32,Some college,Female,Heterosexual,No,Yes,No,33000,White/Caucasian,3,3,4,1,5,5,3,5,1,3,1,4,4,2,1,6,1,1,7,2,18,exclusion,birdshot_wisdom,players,25-34,1.1666666666666667,4.333333333333333,92,0.16363636363636364,Perspective
A1N53V41FMCR7Q,A1N53V41FMCR7Q,29,Bachelor's degree,Male,Heterosexual,No,Yes,No,60000,Asian American,3,3,3,3,5,5,1,0,1,1,1,4,4,1,1,4,1,1,5,1,8,exclusion,birdshot_wisdom,players,25-34,1,3.1666666666666665,102,0.07272727272727272,Perspective
AKNV05F5X5YAC,AKNV05F5X5YAC,23,Bachelor's degree,Male,Heterosexual,No,Yes,No,65000,White/Caucasian,5,5,2,4,5,5,1,3,3,2,1,4,3,3,2,5,1,2,7,3,19,exclusion,birdshot_wisdom,players,under_25,2,4,91,0.17272727272727273,Perspective
A1ZKNQJO513B3W,A1ZKNQJO513B3W,30,Associate's degree,Male,Heterosexual,No,Yes,No,30000,White/Caucasian,3,2,4,4,5,5,1,0,1,3,1,7,6,5,1,7,1,1,5,1,11,exclusion,none,players,25-34,1,5.5,99,0.1,Exclusion (control)
A385009E0DLHSZ,A385009E0DLHSZ,25,Some college,Female,Heterosexual,No,Yes,No,32000,Black/African American,4,3,2,1,5,5,1,1,3,1,2,1,4,1,2,4,2,2,3,4,46,exclusion,none,players,25-34,2.5,2.3333333333333335,64,0.41818181818181815,Exclusion (control)
A3L4JI1S352HB8,A3L4JI1S352HB8,47,Bachelor's degree,Female,Heterosexual,No,Yes,No,54600,White/Caucasian,4,4,2,2,2,2,4,30,5,1,5,1,1,1,5,1,4,6,1,6,19,inclusion,none,players,45-54,5.166666666666667,1,91,0.17272727272727273,Inclusion (control)
ADC5JQI443L2T,ADC5JQI443L2T,19,Some college,Female,Bisexual,No,Yes,No,30000,Asian American,4,4,2,2,5,5,1,10,2,5,1,2,6,5,1,6,2,1,5,2,13,exclusion,prompt_help,players,under_25,1.5,4.833333333333333,97,0.11818181818181818,Mentorship
A2CTCKTL2LL5V,A2CTCKTL2LL5V,48,Bachelor's degree,Female,Heterosexual,No,Yes,No,30000,White/Caucasian,4,4,1,1,5,5,1,1,2,1,2,6,6,4,2,6,1,1,1,1,5,exclusion,none,players,45-54,1.5,4,105,0.045454545454545456,Exclusion (control)
A3S1TLYMH9WWUG,A3S1TLYMH9WWUG,43,Bachelor's degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,4,3,3,2,4,4,2,5,4,1,3,1,1,1,3,1,2,5,3,5,16,exclusion,prompt_fix,players,35-44,3.6666666666666665,1.3333333333333333,94,0.14545454545454545,Empowerment
AUSX67YB5MXQX,AUSX67YB5MXQX,30,Bachelor's degree,Male,Heterosexual,No,Yes,No,75000,White/Caucasian,5,5,1,1,5,5,1,5,4,1,4,1,1,1,4,1,1,4,5,5,23,exclusion,birdshot_wisdom,players,25-34,3.6666666666666665,1.6666666666666667,87,0.20909090909090908,Perspective
A24U8YRM7WXRNT,A24U8YRM7WXRNT,65,Associate's degree,Female,Heterosexual,No,Yes,No,43000,White/Caucasian,5,5,1,1,5,5,1,5,2,3,1,2,3,2,1,5,1,1,2,2,11,exclusion,none,players,55_plus,1.3333333333333333,2.8333333333333335,99,0.1,Exclusion (control)
AR1AY0916PV59,AR1AY0916PV59,43,Associate's degree,Female,Heterosexual,No,Yes,No,35000,Black/African American,5,5,1,1,5,5,1,1,6,4,5,1,3,1,5,1,5,6,4,6,10,exclusion,birdshot_wisdom,players,35-44,5.5,2.3333333333333335,100,0.09090909090909091,Perspective
A265Y95XHCU9AH,A265Y95XHCU9AH,30,Bachelor's degree,Female,Heterosexual,No,Yes,No,40000,Hispanic or Latinx,4,2,4,1,5,5,1,5,5,1,4,1,1,1,2,1,2,3,2,4,11,exclusion,prompt_help,players,25-34,3.3333333333333335,1.1666666666666667,99,0.1,Mentorship
A3MQ33IJAY1JC2,A3MQ33IJAY1JC2,47,Master's degree,Male,Heterosexual,Yes,Yes,No,70000,Hispanic or Latinx,5,5,2,2,1,1,4,28,7,1,7,1,1,1,7,1,7,7,1,7,66,inclusion,none,players,45-54,7,1,44,0.6,Inclusion (control)
A1FSAC3WP94MW5,A1FSAC3WP94MW5,27,"Professional degree (MD, JD)",Female,Heterosexual,No,Yes,No,50000,White/Caucasian,4,2,2,2,5,5,1,5,3,6,4,2,6,2,4,4,3,2,4,3,25,exclusion,prompt_fix,players,25-34,3.1666666666666665,4,85,0.22727272727272727,Empowerment
A8U36CWL6V8K6,A8U36CWL6V8K6,68,Associate's degree,Female,Heterosexual,No,Yes,No,32000,White/Caucasian,4,4,2,2,5,1,1,10,2,2,1,3,2,1,1,2,1,1,7,2,9,exclusion,prompt_fix,players,55_plus,1.3333333333333333,2.8333333333333335,101,0.08181818181818182,Empowerment
AE1MZIYF1J4IK,AE1MZIYF1J4IK,32,Bachelor's degree,Male,Heterosexual,No,Yes,No,35000,White/Caucasian,4,3,3,4,5,5,1,2,3,2,2,4,4,3,4,3,2,4,4,4,26,exclusion,none,players,25-34,3.1666666666666665,3.3333333333333335,84,0.23636363636363636,Exclusion (control)
A298ZDGYSPP6YR,A298ZDGYSPP6YR,50,Master's degree,Male,Heterosexual,No,Yes,No,90000,White/Caucasian,4,4,2,2,5,5,1,1,1,4,1,2,3,3,1,3,1,1,3,1,46,exclusion,birdshot_wisdom,players,45-54,1,3,64,0.41818181818181815,Perspective
A3PYR47WYOS9DC,A3PYR47WYOS9DC,61,Bachelor's degree,Female,Heterosexual,No,Yes,No,85000,White/Caucasian,4,4,2,3,5,5,1,10,2,3,1,2,2,2,1,3,1,2,1,1,10,exclusion,prompt_help,players,55_plus,1.3333333333333333,2.1666666666666665,100,0.09090909090909091,Mentorship
A31W7WG6TINX27,A31W7WG6TINX27,51,Bachelor's degree,Female,Heterosexual,No,Yes,No,64000,White/Caucasian,4,2,5,4,5,5,1,1,2,3,2,3,3,1,1,1,1,2,7,4,4,exclusion,birdshot_wisdom,players,45-54,2,3,106,0.03636363636363636,Perspective
A1KD49NG7NA38V,A1KD49NG7NA38V,25,Some college,Male,Heterosexual,No,Yes,No,45000,Black/African American,4,4,2,2,1,1,5,28,5,1,5,1,1,1,3,2,3,6,3,6,34,inclusion,none,players,25-34,4.666666666666667,1.5,76,0.3090909090909091,Inclusion (control)
AQAPV1UA174JQ,AQAPV1UA174JQ,22,Bachelor's degree,Male,Bisexual,Yes,Yes,No,49000,Black/African American,3,3,3,3,4,5,3,80,7,4,6,5,7,6,5,6,6,5,7,6,25,exclusion,prompt_help,players,under_25,5.833333333333333,5.833333333333333,85,0.22727272727272727,Mentorship
A1X8YRYS8MBDWX,A1X8YRYS8MBDWX,66,Some college,Male,Heterosexual,No,Yes,No,57000,White/Caucasian,5,5,1,1,2,2,4,25,6,1,6,1,1,1,6,1,6,6,1,6,19,inclusion,none,players,55_plus,6,1,91,0.17272727272727273,Inclusion (control)
A315MKF7HQXDJ,A315MKF7HQXDJ,30,Master's degree,Female,Heterosexual,No,Yes,No,60000,Hispanic or Latinx,5,3,3,1,5,5,1,5,4,1,4,1,1,1,4,1,4,4,1,4,24,exclusion,birdshot_wisdom,players,25-34,4,1,86,0.21818181818181817,Perspective
A3E3CAF8282PFB,A3E3CAF8282PFB,33,Master's degree,Male,Heterosexual,No,Yes,No,77000,White/Caucasian,5,4,2,2,5,5,1,5,3,2,2,4,5,2,2,4,2,3,5,4,7,exclusion,birdshot_wisdom,players,25-34,2.6666666666666665,3.6666666666666665,103,0.06363636363636363,Perspective
A2S64AUN7JI7ZS,A2S64AUN7JI7ZS,41,Some college,Male,Heterosexual,No,Yes,No,75000,White/Caucasian,4,4,2,2,5,5,5,5,2,1,1,2,3,1,2,2,1,1,6,2,6,exclusion,prompt_fix,players,35-44,1.5,2.5,104,0.05454545454545454,Empowerment
A212P9LUF0URRZ,A212P9LUF0URRZ,25,Master's degree,Female,Heterosexual,No,Yes,No,50000,White/Caucasian,3,3,2,3,5,5,1,2,2,5,1,5,5,3,1,4,1,1,7,1,1,exclusion,none,players,25-34,1.1666666666666667,4.833333333333333,109,0.00909090909090909,Exclusion (control)
A3MZNGSNH845O9,A3MZNGSNH845O9,23,Some college,Male,Heterosexual,Yes,Yes,No,45000,White/Caucasian,3,2,4,4,5,5,1,3,1,1,1,5,6,4,1,6,1,1,5,1,29,exclusion,prompt_fix,players,under_25,1,4.5,81,0.2636363636363636,Empowerment
A1ACF06N302KBA,A1ACF06N302KBA,32,Some college,Male,Heterosexual,Yes,Yes,No,75000,Native Hawaiian or Other Pacific Islander,4,4,4,3,1,1,4,33,5,2,5,1,2,1,3,1,4,4,2,5,20,inclusion,none,players,25-34,4.333333333333333,1.5,90,0.18181818181818182,Inclusion (control)
A15W208ENJ6K9F,A15W208ENJ6K9F,25,Some college,Male,Other or prefer not to say,No,Yes,No,40000,Asian American,4,2,3,3,2,2,4,25,4,2,3,1,1,2,2,2,3,4,3,5,28,inclusion,none,players,25-34,3.5,1.8333333333333333,82,0.2545454545454545,Inclusion (control)
A2V17CA6JXXQXM,A2V17CA6JXXQXM,41,Master's degree,Male,Heterosexual,No,Yes,No,100000,Asian American,4,2,2,3,5,5,1,1,2,4,1,5,5,5,1,5,1,2,5,3,24,exclusion,prompt_help,players,35-44,1.6666666666666667,4.833333333333333,86,0.21818181818181817,Mentorship
A2AF00E0G9BZO5,A2AF00E0G9BZO5,31,Bachelor's degree,Female,Bisexual,No,Yes,No,45000,White/Caucasian,5,4,1,3,5,2,2,10,4,2,4,2,3,2,4,2,1,4,6,4,18,exclusion,prompt_help,players,25-34,3.5,2.8333333333333335,92,0.16363636363636364,Mentorship
A2YK3N7R4XIETV,A2YK3N7R4XIETV,27,Some college,Female,Heterosexual,No,Yes,No,60000,White/Caucasian,3,2,4,2,5,5,1,1,1,6,1,4,6,7,1,7,5,3,1,7,25,exclusion,birdshot_wisdom,players,25-34,3,5.166666666666667,85,0.22727272727272727,Perspective
A3VMNZA2V7XHHQ,A3VMNZA2V7XHHQ,38,Some college,Female,Heterosexual,No,Yes,No,65000,White/Caucasian,4,3,2,2,4,4,1,10,4,4,3,3,2,2,3,2,3,2,3,3,11,exclusion,prompt_help,players,35-44,3,2.6666666666666665,99,0.1,Mentorship
A3AXM0EQW3DKCY,A3AXM0EQW3DKCY,40,Master's degree,Male,Heterosexual,No,Yes,No,175000,Asian American,4,2,4,4,5,5,1,5,1,1,1,1,1,1,1,1,2,2,2,2,11,exclusion,none,players,35-44,1.5,1.1666666666666667,99,0.1,Exclusion (control)
A36SGCLU8KMN3T,A36SGCLU8KMN3T,30,Associate's degree,Female,Heterosexual,No,Yes,No,45000,Other,2,4,4,4,5,5,1,1,2,1,1,2,2,1,1,2,1,1,1,1,13,exclusion,prompt_fix,players,25-34,1.1666666666666667,1.5,97,0.11818181818181818,Empowerment
A1X8W0ZEAD00W3,A1X8W0ZEAD00W3,31,Master's degree,Female,Heterosexual,No,Yes,No,60000,White/Caucasian,4,4,3,2,5,5,1,1,2,3,1,3,3,2,1,2,1,2,5,2,12,exclusion,prompt_help,players,25-34,1.5,3,98,0.10909090909090909,Mentorship
A9XH90IV0K4Y6,A9XH90IV0K4Y6,32,Some college,Male,Heterosexual,No,Yes,No,25000,White/Caucasian,5,4,2,1,5,5,1,1,1,6,1,3,5,1,1,4,1,1,7,5,10,exclusion,prompt_fix,players,25-34,1.6666666666666667,4.333333333333333,100,0.09090909090909091,Empowerment
A1KQDL88UE3599,A1KQDL88UE3599,31,Some college,Male,Heterosexual,No,Yes,No,85000,White/Caucasian,5,5,1,1,5,5,1,2,2,1,1,2,2,2,1,2,2,1,2,2,31,exclusion,prompt_fix,players,25-34,1.5,1.8333333333333333,79,0.2818181818181818,Empowerment
A1V1JNPU0KOA3X,A1V1JNPU0KOA3X,53,"Professional degree (MD, JD)",Male,Heterosexual,No,Yes,No,90000,White/Caucasian,5,5,1,1,5,5,1,2,4,1,3,2,3,1,3,1,2,4,2,4,14,exclusion,none,players,45-54,3.3333333333333335,1.6666666666666667,96,0.12727272727272726,Exclusion (control)
AWEPZMK7825JQ,AWEPZMK7825JQ,25,Bachelor's degree,Female,Bisexual,No,Yes,No,74000,White/Caucasian,5,4,2,2,5,5,1,1,3,4,1,4,5,4,2,3,1,2,7,4,9,exclusion,prompt_fix,players,25-34,2.1666666666666665,4.5,101,0.08181818181818182,Empowerment
A2BYH95KYWMIAM,A2BYH95KYWMIAM,43,Bachelor's degree,Male,Heterosexual,No,Yes,No,85000,Hispanic or Latinx,4,4,2,2,5,5,1,5,4,4,3,4,6,4,3,5,3,3,5,2,53,exclusion,none,players,35-44,3,4.666666666666667,57,0.4818181818181818,Exclusion (control)
AX8WLDRDXA7P9,AX8WLDRDXA7P9,23,Bachelor's degree,Male,Bisexual,No,Yes,No,45000,Asian American,1,2,5,4,4,5,1,5,2,1,2,4,5,3,1,2,1,2,3,3,26,exclusion,prompt_help,players,under_25,1.8333333333333333,3,84,0.23636363636363636,Mentorship
A13VWS1B4862V4,A13VWS1B4862V4,31,Master's degree,Female,Heterosexual,No,Yes,No,40000,White/Caucasian,4,4,2,2,5,5,1,1,1,5,1,6,7,3,1,5,1,2,3,2,19,exclusion,birdshot_wisdom,players,25-34,1.3333333333333333,4.833333333333333,91,0.17272727272727273,Perspective
A2RVY67K13OWU0,A2RVY67K13OWU0,39,High school degree,Male,Heterosexual,No,Yes,No,55000,White/Caucasian,4,3,2,2,2,2,3,28,4,3,5,1,2,1,4,3,5,4,2,3,4,inclusion,none,players,35-44,4.166666666666667,2,106,0.03636363636363636,Inclusion (control)
A26KGGI5GLLN0,A26KGGI5GLLN0,56,Master's degree,Male,Heterosexual,No,Yes,No,78000,Black/African American,4,3,3,2,5,5,1,3,1,4,1,6,7,5,1,6,1,1,7,1,17,exclusion,birdshot_wisdom,players,55_plus,1,5.833333333333333,93,0.15454545454545454,Perspective
A2GKVSPM1AI44X,A2GKVSPM1AI44X,49,Associate's degree,Female,Heterosexual,No,Yes,No,70000,White/Caucasian,4,4,3,4,5,5,1,5,2,1,1,3,3,1,1,3,1,4,6,4,11,exclusion,prompt_help,players,45-54,2.1666666666666665,2.8333333333333335,99,0.1,Mentorship
A498BPKW6UKPL,A498BPKW6UKPL,40,Bachelor's degree,Male,Heterosexual,No,Yes,No,54000,White/Caucasian,5,5,1,1,1,1,4,30,6,1,5,1,1,1,5,1,5,6,1,6,4,inclusion,none,players,35-44,5.5,1,106,0.03636363636363636,Inclusion (control)
A3BLJ6QSDTZC9U,A3BLJ6QSDTZC9U,34,Bachelor's degree,Female,Heterosexual,No,Yes,No,45000,White/Caucasian,5,5,2,2,5,5,1,1,2,4,2,5,6,3,1,5,1,1,7,3,24,exclusion,prompt_fix,players,25-34,1.6666666666666667,5,86,0.21818181818181817,Empowerment
AFXIXCN1Z3TKX,AFXIXCN1Z3TKX,40,"Professional degree (MD, JD)",Female,Heterosexual,No,Yes,No,45000,White/Caucasian,5,4,1,1,5,5,1,1,1,2,1,4,4,1,1,3,1,1,3,1,4,exclusion,none,players,35-44,1,2.8333333333333335,106,0.03636363636363636,Exclusion (control)
A248IBH3PEK4MP,A248IBH3PEK4MP,31,Bachelor's degree,Male,Bisexual,No,Yes,No,61000,White/Caucasian,3,2,3,4,4,4,2,20,4,2,2,1,3,2,1,1,2,4,5,6,49,inclusion,none,players,25-34,3.1666666666666665,2.3333333333333335,61,0.44545454545454544,Inclusion (control)
A82Q1HS5CPZ5I,A82Q1HS5CPZ5I,29,Associate's degree,Male,Heterosexual,No,Yes,No,65000,Asian American,4,3,3,2,5,5,1,0,1,1,1,2,2,2,1,4,1,1,7,1,38,exclusion,prompt_fix,players,25-34,1,3,72,0.34545454545454546,Empowerment
A2NYIIZZQNS1N8,A2NYIIZZQNS1N8,53,Master's degree,Female,Heterosexual,Yes,Yes,No,53000,White/Caucasian,1,1,1,2,3,3,3,1,5,1,5,1,1,1,5,1,5,5,1,5,4,exclusion,prompt_help,players,45-54,5,1,106,0.03636363636363636,Mentorship
A59L67EZKMC3V,A59L67EZKMC3V,42,Master's degree,Female,Heterosexual,No,Yes,No,49000,White/Caucasian,2,1,4,5,5,5,1,4,1,5,1,6,7,6,1,5,1,1,4,1,46,exclusion,none,players,35-44,1,5.5,64,0.41818181818181815,Exclusion (control)
A1O0HAPZ012WNL,A1O0HAPZ012WNL,47,Bachelor's degree,Female,Heterosexual,No,Yes,No,25000,White/Caucasian,3,2,4,4,5,5,2,0,5,3,4,1,3,3,4,1,5,5,1,3,19,exclusion,prompt_help,players,45-54,4.333333333333333,2,91,0.17272727272727273,Mentorship
A3STYPRAMUU88P,A3STYPRAMUU88P,26,Associate's degree,Female,Heterosexual,No,Yes,No,40000,White/Caucasian,5,5,1,1,5,5,1,20,1,5,1,7,7,7,1,7,1,1,7,1,4,inclusion,none,players,25-34,1,6.666666666666667,106,0.03636363636363636,Inclusion (control)
ACTBJYB46CJO3,ACTBJYB46CJO3,62,Bachelor's degree,Male,Heterosexual,No,Yes,No,115000,White/Caucasian,5,4,1,1,4,4,3,10,6,1,6,1,1,1,5,1,4,5,3,6,13,exclusion,prompt_fix,players,55_plus,5.333333333333333,1.3333333333333333,97,0.11818181818181818,Empowerment
A186MBH9JN8ED9,A186MBH9JN8ED9,29,Bachelor's degree,Female,Heterosexual,No,Yes,No,47000,Black/African American,4,5,2,2,5,5,1,1,2,3,1,3,2,2,2,4,2,3,6,3,8,exclusion,prompt_help,players,25-34,2.1666666666666665,3.3333333333333335,102,0.07272727272727272,Mentorship
A277QFK3AZ2PS1,A277QFK3AZ2PS1,61,Bachelor's degree,Male,Heterosexual,Yes,Yes,No,25500,White/Caucasian,4,5,1,1,1,1,4,33,4,2,4,1,1,2,5,2,6,6,1,7,22,inclusion,none,players,55_plus,5.333333333333333,1.5,88,0.2,Inclusion (control)
A3OF9HAEZVBQ3G,A3OF9HAEZVBQ3G,55,Associate's degree,Female,Heterosexual,No,Yes,No,45000,White/Caucasian,5,5,1,1,5,5,1,5,1,4,1,4,6,2,1,5,1,3,3,3,2,exclusion,prompt_fix,players,55_plus,1.6666666666666667,4,108,0.01818181818181818,Empowerment
A2LA3UA7GA8BLH,A2LA3UA7GA8BLH,31,Associate's degree,Female,Heterosexual,No,Yes,No,25000,White/Caucasian,5,5,1,1,5,5,2,1,4,1,2,1,2,1,3,1,2,3,3,3,42,exclusion,prompt_fix,players,25-34,2.8333333333333335,1.5,68,0.38181818181818183,Empowerment
A55LZ9V98TQC1,A55LZ9V98TQC1,29,Master's degree,Female,Heterosexual,No,Yes,No,35000,White/Caucasian,5,4,2,2,5,5,1,1,1,3,1,6,7,6,1,7,1,2,7,2,4,exclusion,none,players,25-34,1.3333333333333333,6,106,0.03636363636363636,Exclusion (control)
